ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:43:08.142+00:00,HL,1553.600,0.046,SELL,861685791848107,1789375386927000064,1789375388143005100
2026-09-14T08:43:08.142+00:00,HL,1553.500,0.003,SELL,117479162676771,1789375386927000064,1789375388143005100
2026-09-14T08:43:08.142+00:00,ENTROPY,1554.00,0.0469,SELL,923334718088988,1789375386927000064,1789375388143036200
2026-09-14T08:43:08.142+00:00,ENTROPY,1554.00,0.0077,SELL,729373964269205,1789375386927000064,1789375388143036200
2026-09-14T08:43:08.142+00:00,ENTROPY,1554.00,0.3342,SELL,503213949763224,1789375386927000064,1789375388143036200
2026-09-14T08:43:10.437+00:00,HL,1553.700,0.082,BUY,774939323565449,1789375389216999936,1789375390437034300
2026-09-14T08:43:11.286+00:00,ENTROPY,1554.10,0.0728,BUY,581635753737108,1789375390030000128,1789375391286418400
2026-09-14T08:43:13.447+00:00,HL,1553.600,0.082,BUY,73109847019072,1789375392252000000,1789375393448202800
2026-09-14T08:43:16.851+00:00,HL,1553.700,0.060,BUY,264535490139256,1789375395644000000,1789375396850674100
2026-09-14T08:43:20.857+00:00,ENTROPY,1553.80,0.0092,SELL,124791477105723,1789375399592999936,1789375400858016400
2026-09-14T08:43:20.857+00:00,ENTROPY,1553.80,0.0077,SELL,373079868078075,1789375399592999936,1789375400858016400
2026-09-14T08:43:20.857+00:00,ENTROPY,1553.80,0.0469,SELL,987608949186886,1789375399592999936,1789375400858016400
2026-09-14T08:43:20.858+00:00,ENTROPY,1553.80,0.0077,SELL,776119287452712,1789375399592999936,1789375400858016400
2026-09-14T08:43:20.858+00:00,ENTROPY,1553.80,0.0406,SELL,543202460472555,1789375399592999936,1789375400858016400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.70,0.0966,SELL,874628059624114,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.70,0.3268,SELL,241194340761687,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.70,0.0881,SELL,369271258091844,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.60,0.0433,SELL,934801780617061,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.60,0.0301,SELL,327446707563657,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.60,0.1246,SELL,1083146976474416,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.50,0.0093,SELL,248068287574212,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.40,0.0094,SELL,546642967155585,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.693+00:00,ENTROPY,1553.40,0.0128,SELL,43636956394021,1789375400401999872,1789375401693539400
2026-09-14T08:43:21.708+00:00,HL,1553.000,0.008,SELL,125216496332796,1789375400481999872,1789375401709642800
2026-09-14T08:43:21.709+00:00,ENTROPY,1553.30,0.0128,SELL,607878946102381,1789375400481999872,1789375401709666800
2026-09-14T08:43:21.806+00:00,ENTROPY,1553.00,0.0100,SELL,484617302151317,1789375400548000000,1789375401806418300
2026-09-14T08:43:21.964+00:00,ENTROPY,1553.00,0.0100,SELL,1122241753971688,1789375400603000064,1789375401963953200
2026-09-14T08:43:21.964+00:00,ENTROPY,1553.00,0.0010,SELL,1019716994831339,1789375400695000064,1789375401963978700
2026-09-14T08:43:21.964+00:00,ENTROPY,1552.90,0.0090,SELL,539361658008022,1789375400695000064,1789375401963978700
2026-09-14T08:43:29.006+00:00,HL,1552.900,0.060,BUY,821101570567329,1789375407771000064,1789375409005987300
2026-09-14T08:43:36.053+00:00,HL,1552.800,0.009,BUY,394167346417861,1789375414779000064,1789375416053273400
2026-09-14T08:43:37.296+00:00,HL,1552.700,0.076,BUY,597895828214148,1789375416006000128,1789375417296244200
2026-09-14T08:43:37.296+00:00,HL,1552.700,0.646,BUY,383470419456815,1789375416006000128,1789375417296244200
2026-09-14T08:43:37.995+00:00,HL,1552.600,0.008,SELL,748034914090557,1789375416680999936,1789375417994940000
2026-09-14T08:43:37.995+00:00,HL,1552.600,0.008,SELL,79003197609915,1789375416680999936,1789375417994940000
2026-09-14T08:43:37.995+00:00,HL,1552.600,0.081,SELL,260047928404495,1789375416680999936,1789375417994940000
2026-09-14T08:43:37.995+00:00,ENTROPY,1553.00,0.0966,SELL,812589380418512,1789375416680999936,1789375417994960800
2026-09-14T08:43:37.995+00:00,ENTROPY,1553.00,0.0077,SELL,927859471697398,1789375416680999936,1789375417994960800
2026-09-14T08:43:38.933+00:00,ENTROPY,1552.80,0.3499,SELL,668567717355183,1789375417508999936,1789375418933539800
2026-09-14T08:43:38.933+00:00,ENTROPY,1552.80,0.1183,SELL,271352266926904,1789375417508999936,1789375418933539800
2026-09-14T08:43:38.952+00:00,ENTROPY,1552.70,0.0210,SELL,406093679145909,1789375417572000000,1789375418952584800
2026-09-14T08:43:38.952+00:00,ENTROPY,1552.70,0.0128,SELL,67473834187807,1789375417572000000,1789375418952584800
2026-09-14T08:43:38.952+00:00,ENTROPY,1552.70,0.0094,SELL,1063317434404627,1789375417572000000,1789375418952584800
2026-09-14T08:43:38.952+00:00,ENTROPY,1552.70,0.0389,SELL,759218859393435,1789375417572000000,1789375418952584800
2026-09-14T08:43:38.952+00:00,ENTROPY,1552.70,0.0189,SELL,309494061954586,1789375417572000000,1789375418952584800
2026-09-14T08:43:39.062+00:00,ENTROPY,1552.60,0.0100,SELL,385799333906287,1789375417711000064,1789375419062463900
2026-09-14T08:43:39.063+00:00,ENTROPY,1552.60,0.0100,SELL,998592074057338,1789375417711000064,1789375419062463900
2026-09-14T08:43:39.063+00:00,ENTROPY,1552.60,0.1332,SELL,818156954884885,1789375417711000064,1789375419062463900
2026-09-14T08:43:39.160+00:00,HL,1552.600,0.852,SELL,896457758479886,1789375417844999936,1789375419159716900
2026-09-14T08:43:39.160+00:00,HL,1552.600,0.382,SELL,453200470752373,1789375417844999936,1789375419159716900
2026-09-14T08:43:39.160+00:00,HL,1552.600,1.997,SELL,388858036922728,1789375417844999936,1789375419159716900
2026-09-14T08:43:39.160+00:00,HL,1552.600,1.584,SELL,834001655911062,1789375417844999936,1789375419159716900
2026-09-14T08:43:39.160+00:00,HL,1552.600,1.544,SELL,1061662115725364,1789375417844999936,1789375419159716900
2026-09-14T08:43:39.160+00:00,ENTROPY,1552.80,0.2248,SELL,492884850199782,1789375417844999936,1789375419159740700
2026-09-14T08:43:41.419+00:00,ENTROPY,1552.90,0.0469,BUY,707732023962598,1789375420025999872,1789375421420479500
2026-09-14T08:43:41.420+00:00,ENTROPY,1552.90,0.0077,BUY,1073738758198426,1789375420025999872,1789375421420479500
2026-09-14T08:43:41.420+00:00,ENTROPY,1552.90,0.0128,BUY,296534935049691,1789375420025999872,1789375421420479500
2026-09-14T08:43:41.420+00:00,ENTROPY,1553.10,0.0053,BUY,399411050162886,1789375420025999872,1789375421420479500
2026-09-14T08:43:41.847+00:00,HL,1552.800,0.060,BUY,687212972878972,1789375420601999872,1789375421847245400
2026-09-14T08:43:42.500+00:00,ENTROPY,1552.80,0.0406,SELL,465690907466516,1789375421268000000,1789375422500612000
2026-09-14T08:43:44.351+00:00,ENTROPY,1552.90,0.0966,BUY,538933123824239,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.351+00:00,ENTROPY,1553.10,0.0024,BUY,654571679558725,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.351+00:00,ENTROPY,1553.10,0.1135,BUY,1044063607624290,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.351+00:00,ENTROPY,1553.10,0.0128,BUY,820977772978869,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.351+00:00,ENTROPY,1553.20,0.0158,BUY,336607208157189,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.351+00:00,ENTROPY,1553.20,0.0312,BUY,222640412940418,1789375423120999936,1789375424351741100
2026-09-14T08:43:44.362+00:00,ASTER,1555.00000,0.03,BUY,310457,1789375423150000000,1789375424363267600
2026-09-14T08:43:44.740+00:00,ENTROPY,1553.30,0.0597,BUY,248174414949504,1789375423534000128,1789375424740131100
2026-09-14T08:43:44.895+00:00,ENTROPY,1553.50,0.0100,BUY,812388485348979,1789375423670000128,1789375424895549800
2026-09-14T08:43:44.895+00:00,ENTROPY,1553.50,0.0100,BUY,1004126306988682,1789375423670000128,1789375424895549800
2026-09-14T08:43:45.082+00:00,HL,1553.300,0.966,SELL,412344571331649,1789375423804000000,1789375425082910800
2026-09-14T08:43:45.082+00:00,HL,1553.200,9.034,SELL,205383329200261,1789375423804000000,1789375425082910800
2026-09-14T08:43:45.940+00:00,ENTROPY,1553.50,0.0100,BUY,546034538426920,1789375424740000000,1789375425941318800
2026-09-14T08:43:46.220+00:00,HL,1553.300,0.633,BUY,989935675796887,1789375424940000000,1789375426220678500
2026-09-14T08:43:51.531+00:00,ENTROPY,1553.50,0.0128,SELL,444824818210185,1789375430297999872,1789375431531799600
2026-09-14T08:43:51.531+00:00,ENTROPY,1553.50,0.0077,SELL,32849468593996,1789375430297999872,1789375431531799600
2026-09-14T08:43:51.532+00:00,ENTROPY,1553.50,0.0469,SELL,1058852499110816,1789375430297999872,1789375431531799600
2026-09-14T08:43:51.966+00:00,ASTER,1555.00000,4.78,SELL,310458,1789375430750000000,1789375431966398800
